scrap_id,folder,target_area_in2,isosceles_recovery_pct,306090_recovery_pct,equilateral_recovery_pct
etsybag_scrap1_Polygon-6,etsybag,0.5,63.33,47.50,47.50
etsybag_scrap1_Polygon-3,etsybag,0.5,63.45,47.59,55.52
etsybag_scrap1_Polygon-5,etsybag,0.5,66.45,49.84,49.84
etsybag_scrap1_Polygon-8,etsybag,0.5,49.95,23.31,46.62
etsybag_scrap4_Polygon-2,etsybag,0.5,88.40,85.06,87.11
etsybag_scrap4_Polygon-3,etsybag,0.5,82.00,84.83,76.34
etsybag_scrap4_Polygon-5,etsybag,0.5,78.81,68.96,77.50
etsybag_scrap4_Polygon-4,etsybag,0.5,77.77,70.30,80.15
etsybag_scrap7_Polygon-8,etsybag,0.5,84.58,77.04,78.72
etsybag_scrap7_Polygon-3,etsybag,0.5,80.18,82.68,75.16
etsybag_scrap7_Polygon-6,etsybag,0.5,80.55,79.44,79.44
etsybag_scrap7_Polygon-2,etsybag,0.5,68.94,34.47,51.71
etsybag_scrap7_Polygon-4,etsybag,0.5,62.36,70.15,66.26
etsybag_scrap7_Polygon-5,etsybag,0.5,88.19,86.23,79.70
etsybag_scrap7_Polygon-7,etsybag,0.5,77.90,80.33,73.03
etsybag_scrap3_Polygon-2,etsybag,0.5,55.74,76.28,52.81
etsybag_scrap3_Polygon-4,etsybag,0.5,78.11,77.00,79.23
etsybag_scrap3_Polygon-5,etsybag,0.5,76.46,76.46,76.46
etsybag_scrap3_Polygon-6,etsybag,0.5,70.36,68.01,72.70
etsybag_scrap3_Polygon-7,etsybag,0.5,88.43,80.74,80.10
etsybag_scrap3_Polygon-3,etsybag,0.5,72.58,85.89,79.84
etsybag_scrap8_Polygon-6,etsybag,0.5,64.23,72.26,78.29
etsybag_scrap8_Polygon-9,etsybag,0.5,63.32,71.23,79.15
etsybag_scrap8_Polygon-3,etsybag,0.5,64.58,70.45,78.28
etsybag_scrap8_Polygon-7,etsybag,0.5,62.30,70.09,77.88
etsybag_scrap8_Polygon-4,etsybag,0.5,93.86,67.58,75.08
etsybag_scrap8_Polygon-2,etsybag,0.5,66.12,68.01,75.57
etsybag_scrap8_Polygon-10,etsybag,0.5,81.07,71.18,79.09
etsybag_scrap8_Polygon-5,etsybag,0.5,80.29,70.50,78.33
etsybag_scrap8_Polygon-8,etsybag,0.5,64.21,70.04,77.83
etsybag_scrap2_Polygon-2,etsybag,0.5,90.13,85.84,83.45
etsybag_scrap2_Polygon-6,etsybag,0.5,68.00,51.00,51.00
etsybag_scrap2_Polygon-7,etsybag,0.5,66.64,49.98,49.98
etsybag_scrap2_Polygon-5,etsybag,0.5,63.62,71.57,79.53
etsybag_scrap2_Polygon-9,etsybag,0.5,62.52,46.89,46.89
etsybag_scrap2_Polygon-3,etsybag,0.5,75.95,70.11,77.90
etsybag_scrap2_Polygon-4,etsybag,0.5,63.94,71.93,79.92
etsybag_scrap2_Polygon-8,etsybag,0.5,62.79,47.09,47.09
etsybag_scrap5_Polygon-3,etsybag,0.5,83.62,91.05,83.62
etsybag_scrap5_Polygon-2,etsybag,0.5,93.10,94.00,92.45
etsybag_scrap5_Polygon-4,etsybag,0.5,72.15,81.17,65.39
etsybag_scrap6_Polygon-2,etsybag,0.5,87.65,88.38,86.54
etsybag_scrap6_Polygon-4,etsybag,0.5,85.07,76.45,84.39
etsybag_scrap6_Polygon-3,etsybag,0.5,88.37,85.68,82.45
etsybag_scrap9_Polygon-4,etsybag,0.5,74.25,60.75,60.75
etsybag_scrap9_Polygon-3,etsybag,0.5,85.46,81.47,79.76
etsybag_scrap9_Polygon-2,etsybag,0.5,88.80,85.49,91.01
linen_scrap2-3_Polygon6,linen,0.5,81.96,74.72,72.31
linen_scrap2-3_Polygon2,linen,0.5,77.95,88.34,83.14
linen_scrap2-3_Polygon4,linen,0.5,92.37,90.69,80.61
linen_scrap2-3_Polygon3,linen,0.5,80.25,76.43,79.30
linen_scrap2-3_Polygon5,linen,0.5,77.30,72.47,74.88
linen_scrap3-1_Polygon4,linen,0.5,73.89,74.95,82.34
linen_scrap3-1_Polygon6,linen,0.5,80.70,73.13,75.65
linen_scrap3-1_Polygon7,linen,0.5,82.30,78.38,79.36
linen_scrap3-1_Polygon2,linen,0.5,78.49,73.25,73.25
linen_scrap3-1_Polygon8,linen,0.5,81.06,82.07,84.10
linen_scrap3-1_Polygon3,linen,0.5,74.51,83.45,80.47
linen_scrap3-1_Polygon5,linen,0.5,78.17,82.08,78.17
linen_scrap2-2_Polygon9,linen,0.5,76.33,67.65,72.86
linen_scrap2-2_Polygon5,linen,0.5,80.29,85.64,80.29
linen_scrap2-2_Polygon7,linen,0.5,81.60,73.28,73.28
linen_scrap2-2_Polygon8,linen,0.5,80.87,75.82,74.55
linen_scrap2-2_Polygon3,linen,0.5,88.26,78.32,74.59
linen_scrap2-2_Polygon4,linen,0.5,83.36,86.14,79.19
linen_scrap2-2_Polygon6,linen,0.5,85.37,76.83,71.71
linen_scrap2-2_Polygon2,linen,0.5,81.32,83.94,78.70
linen_scrap1-2_Polygon3,linen,0.5,94.05,83.97,80.62
linen_scrap1-2_Polygon4,linen,0.5,82.44,78.51,76.55
linen_scrap1-2_Polygon2,linen,0.5,87.41,76.01,76.96
linen_scrap1-2_Polygon5,linen,0.5,84.58,82.70,80.83
linen_scrap1-1_Polygon4,linen,0.5,87.22,84.88,78.65
linen_scrap1-1_Polygon7,linen,0.5,81.68,86.90,80.81
linen_scrap1-1_Polygon6,linen,0.5,89.48,79.89,85.49
linen_scrap1-1_Polygon2,linen,0.5,80.38,78.73,80.38
linen_scrap1-1_Polygon5,linen,0.5,88.48,87.02,81.90
linen_scrap1-1_Polygon3,linen,0.5,81.46,80.00,86.55
linen_scrap3-2_Polygon4,linen,0.5,78.96,83.47,67.68
linen_scrap3-2_Polygon6,linen,0.5,85.01,82.27,65.81
linen_scrap3-2_Polygon3,linen,0.5,70.25,73.30,61.08
linen_scrap3-2_Polygon5,linen,0.5,65.25,73.41,77.49
linen_scrap3-2_Polygon2,linen,0.5,71.97,71.97,54.84
linen_scrap2-1_Polygon11,linen,0.5,65.10,57.87,54.25
linen_scrap2-1_Polygon10,linen,0.5,71.75,59.79,71.75
linen_scrap2-1_Polygon9,linen,0.5,59.44,56.14,69.34
linen_scrap2-1_Polygon8,linen,0.5,60.56,67.29,77.38
linen_scrap2-1_Polygon5,linen,0.5,31.40,47.10,15.70
linen_scrap2-1_Polygon2,linen,0.5,73.13,68.26,58.51
linen_scrap2-1_Polygon4,linen,0.5,75.84,78.45,73.22
linen_scrap2-1_Polygon6,linen,0.5,51.52,77.29,57.96
linen_scrap2-1_Polygon3,linen,0.5,70.79,58.99,70.79
linen_scrap2-1_Polygon7,linen,0.5,78.52,69.80,56.71
linen_scrap2-1_Polygon12,linen,0.5,59.13,65.70,62.41
etsybag2_scraps1_Polygon-3,etsybag2,0.5,88.67,86.01,80.71
etsybag2_scraps1_Polygon-2,etsybag2,0.5,79.68,78.15,88.11
etsybag2_scraps1_Polygon-5,etsybag2,0.5,80.64,71.68,73.92
etsybag2_scraps1_Polygon-4,etsybag2,0.5,73.70,87.94,77.89
audrey_scrap2_Polygon-14,audrey,1.0,68.81,51.61,34.41
audrey_scrap2_Polygon-13,audrey,1.0,67.60,50.70,33.80
audrey_scrap2_Polygon-16,audrey,1.0,41.82,55.75,69.69
audrey_scrap2_Polygon-2,audrey,1.0,50.16,66.87,45.98
audrey_scrap2_Polygon-6,audrey,1.0,49.31,16.44,49.31
audrey_scrap2_Polygon-7,audrey,1.0,52.86,69.68,48.05
audrey_scrap2_Polygon-10,audrey,1.0,70.50,52.88,35.25
audrey_scrap2_Polygon-5,audrey,1.0,0.00,0.00,0.00
audrey_scrap2_Polygon-9,audrey,1.0,53.57,53.57,26.79
audrey_scrap2_Polygon-3,audrey,1.0,0.00,0.00,0.00
audrey_scrap2_Polygon-18,audrey,1.0,69.22,8.65,51.91
audrey_scrap2_Polygon-11,audrey,1.0,61.64,52.84,35.23
audrey_scrap2_Polygon-17,audrey,1.0,0.00,0.00,0.00
audrey_scrap2_Polygon-4,audrey,1.0,0.00,0.00,0.00
audrey_scrap2_Polygon-12,audrey,1.0,70.38,52.78,35.19
audrey_scrap2_Polygon-15,audrey,1.0,42.73,56.97,49.85
audrey_scrap2_Polygon-8,audrey,1.0,66.10,0.00,69.67
audrey_scrap4_Polygon-25,audrey,1.0,62.42,74.90,56.18
audrey_scrap4_Polygon-2,audrey,1.0,35.72,53.58,0.00
audrey_scrap4_Polygon-7,audrey,1.0,59.72,39.81,39.81
audrey_scrap4_Polygon-23,audrey,1.0,54.11,40.58,27.06
audrey_scrap4_Polygon-3,audrey,1.0,69.31,63.98,53.32
audrey_scrap4_Polygon-24,audrey,1.0,75.88,65.04,32.52
audrey_scrap4_Polygon-14,audrey,1.0,0.00,0.00,39.96
audrey_scrap4_Polygon-8,audrey,1.0,55.70,37.13,27.85
audrey_scrap4_Polygon-18,audrey,1.0,64.68,32.34,32.34
audrey_scrap4_Polygon-26,audrey,1.0,0.00,48.35,0.00
audrey_scrap4_Polygon-20,audrey,1.0,61.47,30.74,30.74
audrey_scrap4_Polygon-17,audrey,1.0,0.00,42.90,0.00
audrey_scrap4_Polygon-13,audrey,1.0,0.00,75.50,0.00
audrey_scrap4_Polygon-9,audrey,1.0,37.73,37.73,18.86
audrey_scrap4_Polygon-10,audrey,1.0,40.58,40.58,20.29
audrey_scrap4_Polygon-12,audrey,1.0,0.00,41.77,0.00
audrey_scrap4_Polygon-11,audrey,1.0,55.55,55.55,37.03
audrey_scrap4_Polygon-16,audrey,1.0,64.57,32.28,32.28
audrey_scrap4_Polygon-19,audrey,1.0,0.00,74.79,0.00
audrey_scrap4_Polygon-5,audrey,1.0,44.20,66.31,49.73
audrey_scrap4_Polygon-22,audrey,1.0,65.74,43.82,32.87
audrey_scrap4_Polygon-27,audrey,1.0,44.91,44.91,33.68
audrey_scrap4_Polygon-21,audrey,1.0,73.53,36.77,36.77
audrey_scrap4_Polygon-15,audrey,1.0,0.00,0.00,0.00
audrey_scrap4_Polygon-28,audrey,1.0,40.12,40.12,50.15
audrey_scrap4_Polygon-4,audrey,1.0,60.81,60.81,45.61
audrey_scrap4_Polygon-6,audrey,1.0,75.60,56.70,56.70
audrey_scrap1_Polygon-2,audrey,1.0,67.04,47.88,38.31
audrey_scrap1_Polygon-11,audrey,1.0,64.20,32.10,56.17
audrey_scrap1_Polygon-7,audrey,1.0,68.55,34.27,51.41
audrey_scrap1_Polygon-14,audrey,1.0,61.57,53.17,55.97
audrey_scrap1_Polygon-4,audrey,1.0,50.31,50.31,25.15
audrey_scrap1_Polygon-15,audrey,1.0,55.78,53.25,50.71
audrey_scrap1_Polygon-10,audrey,1.0,46.50,0.00,23.25
audrey_scrap1_Polygon-9,audrey,1.0,66.44,61.69,56.94
audrey_scrap1_Polygon-12,audrey,1.0,0.00,0.00,0.00
audrey_scrap1_Polygon-6,audrey,1.0,47.56,57.07,28.53
audrey_scrap1_Polygon-3,audrey,1.0,56.39,66.96,31.72
audrey_scrap1_Polygon-5,audrey,1.0,50.00,50.00,25.00
audrey_scrap1_Polygon-13,audrey,1.0,64.80,43.20,32.40
audrey_scrap1_Polygon-8,audrey,1.0,69.73,73.40,80.74
audrey_scrap5_Polygon-12,audrey,1.0,57.25,42.94,28.63
audrey_scrap5_Polygon-20,audrey,1.0,57.73,51.31,53.88
audrey_scrap5_Polygon-10,audrey,1.0,0.00,0.00,0.00
audrey_scrap5_Polygon-5,audrey,1.0,41.59,62.38,31.19
audrey_scrap5_Polygon-17,audrey,1.0,68.86,27.54,55.09
audrey_scrap5_Polygon-16,audrey,1.0,58.72,0.00,44.04
audrey_scrap5_Polygon-18,audrey,1.0,57.68,69.21,46.14
audrey_scrap5_Polygon-9,audrey,1.0,75.18,75.18,70.17
audrey_scrap5_Polygon-3,audrey,1.0,50.17,25.08,50.17
audrey_scrap5_Polygon-13,audrey,1.0,56.23,0.00,42.17
audrey_scrap5_Polygon-19,audrey,1.0,55.45,0.00,41.59
audrey_scrap5_Polygon-6,audrey,1.0,46.50,34.88,34.88
audrey_scrap5_Polygon-14,audrey,1.0,56.42,28.21,42.31
audrey_scrap5_Polygon-7,audrey,1.0,42.84,64.26,32.13
audrey_scrap5_Polygon-2,audrey,1.0,44.19,66.28,44.19
audrey_scrap5_Polygon-8,audrey,1.0,46.09,34.56,34.56
audrey_scrap5_Polygon-21,audrey,1.0,17.35,0.00,28.91
audrey_scrap5_Polygon-15,audrey,1.0,55.02,73.36,50.43
audrey_scrap5_Polygon-4,audrey,1.0,58.81,44.11,44.11
audrey_scrap5_Polygon-11,audrey,1.0,53.03,39.77,26.51
audrey_scrap3_Polygon-18,audrey,1.0,62.29,53.39,35.60
audrey_scrap3_Polygon-2,audrey,1.0,69.75,84.29,69.75
audrey_scrap3_Polygon-4,audrey,1.0,46.73,46.73,23.37
audrey_scrap3_Polygon-12,audrey,1.0,18.17,36.33,18.17
audrey_scrap3_Polygon-5,audrey,1.0,83.42,78.21,72.99
audrey_scrap3_Polygon-17,audrey,1.0,39.67,39.67,19.84
audrey_scrap3_Polygon-16,audrey,1.0,55.64,55.64,34.77
audrey_scrap3_Polygon-14,audrey,1.0,0.00,0.00,0.00
audrey_scrap3_Polygon-6,audrey,1.0,67.18,50.38,33.59
audrey_scrap3_Polygon-15,audrey,1.0,54.56,54.56,34.10
audrey_scrap3_Polygon-10,audrey,1.0,65.23,65.23,62.51
audrey_scrap3_Polygon-7,audrey,1.0,0.00,0.00,0.00
audrey_scrap3_Polygon-9,audrey,1.0,50.32,75.48,62.90
audrey_scrap3_Polygon-3,audrey,1.0,66.23,82.79,66.23
audrey_scrap3_Polygon-11,audrey,1.0,61.95,68.14,61.95
audrey_scrap3_Polygon-8,audrey,1.0,63.40,63.40,73.97
audrey_scrap3_Polygon-13,audrey,1.0,17.05,34.10,17.05
audrey_scrap7_Polygon-8,audrey,1.0,68.37,51.28,34.19
audrey_scrap7_Polygon-15,audrey,1.0,68.37,51.28,34.19
audrey_scrap7_Polygon-12,audrey,1.0,64.00,48.00,32.00
audrey_scrap7_Polygon-3,audrey,1.0,70.92,53.19,35.46
audrey_scrap7_Polygon-17,audrey,1.0,52.33,52.33,26.16
audrey_scrap7_Polygon-6,audrey,1.0,60.19,51.59,34.39
audrey_scrap7_Polygon-2,audrey,1.0,59.65,51.13,25.56
audrey_scrap7_Polygon-9,audrey,1.0,63.06,47.29,31.53
audrey_scrap7_Polygon-4,audrey,1.0,59.11,50.67,25.33
audrey_scrap7_Polygon-18,audrey,1.0,64.54,48.41,32.27
audrey_scrap7_Polygon-5,audrey,1.0,50.85,50.85,25.42
audrey_scrap7_Polygon-11,audrey,1.0,65.74,49.30,32.87
audrey_scrap7_Polygon-19,audrey,1.0,44.75,53.70,26.85
audrey_scrap7_Polygon-10,audrey,1.0,66.51,49.88,33.26
audrey_scrap7_Polygon-7,audrey,1.0,68.81,51.61,34.41
audrey_scrap7_Polygon-21,audrey,1.0,60.05,45.04,30.03
audrey_scrap7_Polygon-14,audrey,1.0,61.65,52.84,26.42
audrey_scrap7_Polygon-22,audrey,1.0,62.54,46.90,31.27
audrey_scrap7_Polygon-20,audrey,1.0,62.07,46.55,31.03
audrey_scrap7_Polygon-16,audrey,1.0,69.49,52.11,34.74
audrey_scrap7_Polygon-13,audrey,1.0,58.28,49.95,33.30
audrey_scrap6_Polygon-5,audrey,1.0,85.04,77.01,77.01
audrey_scrap6_Polygon-2,audrey,1.0,81.31,77.44,77.44
audrey_scrap6_Polygon-4,audrey,1.0,87.37,74.88,74.88
audrey_scrap6_Polygon-3,audrey,1.0,81.29,77.80,79.79
audrey_scrap6_Polygon-7,audrey,1.0,50.96,76.43,44.59
audrey_scrap6_Polygon-6,audrey,1.0,57.76,86.64,50.54
oren_scrap2_Polygon-14,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-23,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-13,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-16,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-27,oren,1.0,68.18,68.18,62.50
oren_scrap2_Polygon-20,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-26,oren,1.0,0.00,39.16,0.00
oren_scrap2_Polygon-22,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-2,oren,1.0,53.97,40.48,53.97
oren_scrap2_Polygon-6,oren,1.0,42.32,28.21,28.21
oren_scrap2_Polygon-7,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-10,oren,1.0,54.59,74.44,49.63
oren_scrap2_Polygon-5,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-9,oren,1.0,56.45,76.97,51.31
oren_scrap2_Polygon-3,oren,1.0,46.25,0.00,46.25
oren_scrap2_Polygon-18,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-11,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-21,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-17,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-4,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-19,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-12,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-25,oren,1.0,19.64,19.64,19.64
oren_scrap2_Polygon-15,oren,1.0,0.00,0.00,0.00
oren_scrap2_Polygon-8,oren,1.0,28.07,28.07,28.07
oren_scrap2_Polygon-24,oren,1.0,35.26,0.00,0.00
oren_scrap1_Polygon-2,oren,1.0,25.06,50.13,37.60
oren_scrap1_Polygon-7,oren,1.0,0.00,41.83,0.00
oren_scrap1_Polygon-4,oren,1.0,28.12,56.25,28.13
oren_scrap1_Polygon-9,oren,1.0,88.80,89.97,89.39
oren_scrap1_Polygon-6,oren,1.0,0.00,0.00,0.00
oren_scrap1_Polygon-3,oren,1.0,48.30,0.00,24.15
oren_scrap1_Polygon-5,oren,1.0,0.00,0.00,0.00
oren_scrap1_Polygon-8,oren,1.0,43.57,43.57,21.78
oren_scrap4_Polygon-2,oren,1.0,0.00,0.00,0.00
oren_scrap4_Polygon-7,oren,1.0,56.62,18.87,18.87
oren_scrap4_Polygon-3,oren,1.0,0.00,0.00,0.00
oren_scrap4_Polygon-8,oren,1.0,57.04,57.04,49.91
oren_scrap4_Polygon-9,oren,1.0,40.17,50.21,50.21
oren_scrap4_Polygon-10,oren,1.0,80.44,80.44,73.13
oren_scrap4_Polygon-11,oren,1.0,37.90,56.85,37.90
oren_scrap4_Polygon-5,oren,1.0,40.02,40.02,40.02
oren_scrap4_Polygon-4,oren,1.0,77.71,70.65,68.29
oren_scrap4_Polygon-6,oren,1.0,56.54,48.47,32.31
oren_scrap3_Polygon-18,oren,1.0,36.02,60.04,36.02
oren_scrap3_Polygon-2,oren,1.0,45.02,0.00,45.02
oren_scrap3_Polygon-4,oren,1.0,0.00,0.00,0.00
oren_scrap3_Polygon-12,oren,1.0,52.29,55.56,71.90
oren_scrap3_Polygon-5,oren,1.0,0.00,0.00,0.00
oren_scrap3_Polygon-19,oren,1.0,58.14,19.38,19.38
oren_scrap3_Polygon-17,oren,1.0,54.93,43.94,54.93
oren_scrap3_Polygon-16,oren,1.0,52.44,52.44,39.33
oren_scrap3_Polygon-14,oren,1.0,52.77,39.57,39.57
oren_scrap3_Polygon-20,oren,1.0,40.48,40.48,20.24
oren_scrap3_Polygon-6,oren,1.0,0.00,0.00,0.00
oren_scrap3_Polygon-15,oren,1.0,63.64,63.64,21.21
oren_scrap3_Polygon-10,oren,1.0,0.00,0.00,0.00
oren_scrap3_Polygon-7,oren,1.0,66.45,37.97,47.46
oren_scrap3_Polygon-9,oren,1.0,0.00,0.00,0.00
oren_scrap3_Polygon-3,oren,1.0,57.63,43.22,43.22
oren_scrap3_Polygon-11,oren,1.0,0.00,50.41,0.00
oren_scrap3_Polygon-8,oren,1.0,0.00,55.22,0.00
oren_scrap3_Polygon-13,oren,1.0,55.01,55.01,18.34
oren_scrap5_Polygon-3,oren,1.0,81.31,88.28,84.21
oren_scrap5_Polygon-2,oren,1.0,90.03,81.46,83.60
oren_scrap5_Polygon-4,oren,1.0,74.41,68.37,72.39
fabscrap_scraps7_Polygon-3,fabscrap,1.0,81.90,90.09,80.87
fabscrap_scraps7_Polygon-4,fabscrap,1.0,76.29,79.47,76.29
fabscrap_scraps7_Polygon-2,fabscrap,1.0,52.88,66.10,39.66
fabscrap_scraps8_Polygon-5,fabscrap,1.0,80.10,75.09,67.58
fabscrap_scraps8_Polygon-3,fabscrap,1.0,0.00,0.00,0.00
fabscrap_scraps8_Polygon-2,fabscrap,1.0,81.22,84.61,76.14
fabscrap_scraps8_Polygon-6,fabscrap,1.0,81.31,81.31,83.01
fabscrap_scraps8_Polygon-4,fabscrap,1.0,0.00,0.00,0.00
fabscrap_scraps10_Polygon-6,fabscrap,1.0,0.00,0.00,0.00
fabscrap_scraps10_Polygon-4,fabscrap,1.0,36.91,55.37,18.46
fabscrap_scraps10_Polygon-3,fabscrap,1.0,47.72,47.72,23.86
fabscrap_scraps10_Polygon-10,fabscrap,1.0,82.87,80.20,69.51
fabscrap_scraps10_Polygon-7,fabscrap,1.0,61.60,61.60,51.34
fabscrap_scraps10_Polygon-8,fabscrap,1.0,50.47,63.08,37.85
fabscrap_scraps10_Polygon-9,fabscrap,1.0,0.00,0.00,0.00
fabscrap_scraps10_Polygon-2,fabscrap,1.0,79.45,78.54,79.45
fabscrap_scraps10_Polygon-5,fabscrap,1.0,35.85,35.85,17.93
fabscrap_scraps5_Polygon-7,fabscrap,1.0,50.22,0.00,25.11
fabscrap_scraps5_Polygon-5,fabscrap,1.0,41.47,41.47,20.74
fabscrap_scraps5_Polygon-6,fabscrap,1.0,46.93,0.00,23.47
fabscrap_scraps5_Polygon-8,fabscrap,1.0,77.77,77.77,61.57
fabscrap_scraps5_Polygon-2,fabscrap,1.0,75.92,50.61,63.26
fabscrap_scraps5_Polygon-3,fabscrap,1.0,40.60,0.00,40.60
fabscrap_scraps5_Polygon-9,fabscrap,1.0,61.46,56.73,75.64
fabscrap_scraps5_Polygon-4,fabscrap,1.0,41.70,41.70,20.85
fabscrap_scraps6_Polygon-4,fabscrap,1.0,44.34,44.34,22.17
fabscrap_scraps6_Polygon-3,fabscrap,1.0,37.74,37.74,18.87
fabscrap_scraps6_Polygon-2,fabscrap,1.0,38.02,57.02,19.01
fabscrap_scraps9_Polygon-2,fabscrap,1.0,85.88,89.06,87.47
fabscrap_scraps9_Polygon-3,fabscrap,1.0,75.53,80.70,73.46
fabscrap_scraps9_Polygon-4,fabscrap,1.0,79.72,84.47,83.52
bag1_scrap1_Polygon-2,bag1,1.0,90.80,86.67,78.41
bag1_scrap1_Polygon-4,bag1,1.0,81.85,83.32,78.16
bag1_scrap1_Polygon-3,bag1,1.0,74.73,67.26,70.58
bag1_scrap1_Polygon-5,bag1,1.0,66.08,68.83,68.83
bag1_scrap4_Polygon-2,bag1,1.0,64.89,61.07,72.53
bag1_scrap4_Polygon-7,bag1,1.0,88.39,78.57,82.25
bag1_scrap4_Polygon-3,bag1,1.0,89.19,79.28,79.28
bag1_scrap4_Polygon-5,bag1,1.0,65.72,62.98,73.94
bag1_scrap4_Polygon-4,bag1,1.0,76.83,68.29,64.02
bag1_scrap4_Polygon-6,bag1,1.0,71.30,68.20,58.90
bag1_scrap3_Polygon-2,bag1,1.0,69.85,73.52,66.17
bag1_scrap3_Polygon-4,bag1,1.0,83.89,84.39,82.89
bag1_scrap3_Polygon-5,bag1,1.0,75.20,83.55,71.02
bag1_scrap3_Polygon-3,bag1,1.0,86.39,84.90,78.94
bag1_scrap9_Polygon-5,bag1,1.0,56.14,74.86,52.74
bag1_scrap9_Polygon-4,bag1,1.0,79.57,70.86,74.59
bag1_scrap9_Polygon-3,bag1,1.0,68.56,62.95,69.18
bag1_scrap9_Polygon-2,bag1,1.0,68.66,63.92,66.29
bag1_scrap5_Polygon-5,bag1,1.0,63.38,56.34,66.90
bag1_scrap5_Polygon-3,bag1,1.0,70.02,62.24,64.18
bag1_scrap5_Polygon-6,bag1,1.0,77.25,82.40,64.37
bag1_scrap5_Polygon-7,bag1,1.0,87.40,80.93,80.93
bag1_scrap5_Polygon-2,bag1,1.0,73.55,63.04,78.80
bag1_scrap5_Polygon-4,bag1,1.0,63.25,56.22,52.71
bag1_scrap8_Polygon-3,bag1,1.0,60.04,50.04,62.55
bag1_scrap8_Polygon-4,bag1,1.0,71.44,52.18,68.34
bag1_scrap8_Polygon-2,bag1,1.0,67.35,58.66,72.78
bag1_scrap8_Polygon-5,bag1,1.0,66.46,56.97,75.96
bag1_scrap2_Polygon-2,bag1,1.0,70.53,65.49,64.23
bag1_scrap2_Polygon-6,bag1,1.0,69.11,56.31,64.63
bag1_scrap2_Polygon-5,bag1,1.0,57.21,80.10,77.24
bag1_scrap2_Polygon-3,bag1,1.0,79.36,73.25,73.25
bag1_scrap2_Polygon-4,bag1,1.0,67.18,62.71,67.18
bag1_scrap6_Polygon-5,bag1,1.0,76.89,81.16,81.16
bag1_scrap6_Polygon-2,bag1,1.0,90.35,77.80,82.82
bag1_scrap6_Polygon-4,bag1,1.0,73.13,81.01,84.38
bag1_scrap6_Polygon-3,bag1,1.0,72.82,72.82,72.82
bag1_scrap7_Polygon-3,bag1,1.0,74.32,81.75,83.61
bag1_scrap7_Polygon-6,bag1,1.0,77.02,70.61,67.40
bag1_scrap7_Polygon-2,bag1,1.0,75.20,85.76,81.14
bag1_scrap7_Polygon-4,bag1,1.0,55.40,72.02,47.09
bag1_scrap7_Polygon-5,bag1,1.0,81.14,72.13,72.13
bag1_scrap7_Polygon-7,bag1,1.0,75.61,50.41,68.05
bag1_scrap10_Polygon-3,bag1,1.0,75.03,68.87,74.01
bag1_scrap10_Polygon-4,bag1,1.0,65.65,76.13,70.06
bag1_scrap10_Polygon-2,bag1,1.0,81.09,78.56,84.47
bag4_scrap1_Polygon-2,bag4,1.0,84.21,80.52,86.66
bag4_scrap1_Polygon-4,bag4,1.0,79.57,67.90,74.26
bag4_scrap1_Polygon-3,bag4,1.0,86.74,83.64,83.64
bag4_scrap4_Polygon-2,bag4,1.0,76.32,61.48,69.96
bag4_scrap4_Polygon-3,bag4,1.0,83.73,82.98,77.75
bag4_scrap3_Polygon-2,bag4,1.0,63.09,59.38,59.38
bag4_scrap3_Polygon-4,bag4,1.0,59.12,62.82,59.12
bag4_scrap3_Polygon-12,bag4,1.0,70.33,66.62,62.92
bag4_scrap3_Polygon-5,bag4,1.0,67.56,67.56,64.01
bag4_scrap3_Polygon-14,bag4,1.0,65.48,65.48,61.84
bag4_scrap3_Polygon-6,bag4,1.0,74.91,66.44,73.58
bag4_scrap3_Polygon-10,bag4,1.0,60.48,60.48,63.84
bag4_scrap3_Polygon-7,bag4,1.0,68.33,86.55,69.47
bag4_scrap3_Polygon-9,bag4,1.0,58.88,58.88,62.56
bag4_scrap3_Polygon-3,bag4,1.0,60.64,60.64,64.43
bag4_scrap3_Polygon-11,bag4,1.0,60.65,60.65,60.65
bag4_scrap3_Polygon-8,bag4,1.0,68.01,71.59,60.85
bag4_scrap3_Polygon-13,bag4,1.0,63.57,59.83,67.31
bag4_scrap5_Polygon-5,bag4,1.0,69.11,73.72,66.81
bag4_scrap5_Polygon-3,bag4,1.0,84.29,88.50,86.92
bag4_scrap5_Polygon-2,bag4,1.0,72.94,50.99,70.82
bag4_scrap5_Polygon-4,bag4,1.0,79.50,70.67,66.25
bag4_scrap2_Polygon-2,bag4,1.0,87.72,78.99,82.02
