triangle_id,scrap_id,source_image,v1_x_px,v1_y_px,v2_x_px,v2_y_px,v3_x_px,v3_y_px,triangle_size_inches,orientation,area_px2,area_in2,scale_px_per_in,color
audrey_scrap2_Polygon-18_t0001,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,0.0,20.8,104.0,124.8,0.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0002,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,104.0,20.8,208.0,20.8,208.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0003,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,104.0,20.8,208.0,124.8,104.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0004,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,208.0,20.8,312.0,20.8,312.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0005,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,208.0,20.8,312.0,124.8,208.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0006,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,312.0,20.8,416.0,20.8,416.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0007,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,312.0,20.8,416.0,124.8,312.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0008,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,416.0,20.8,520.0,20.8,520.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-18_t0009,audrey_scrap2_Polygon-18,scraps/audrey/scrap2_Polygon-18.png,416.0,20.8,520.0,124.8,416.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0000,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,20.8,145.6,20.8,145.6,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0001,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,20.8,145.6,124.8,41.6,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0002,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,124.8,145.6,124.8,145.6,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0003,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,124.8,145.6,228.8,41.6,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0004,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,228.8,145.6,228.8,145.6,332.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0005,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,228.8,145.6,332.8,41.6,332.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0006,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,332.8,145.6,332.8,145.6,436.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0007,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,332.8,145.6,436.8,41.6,436.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0008,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,436.8,145.6,436.8,145.6,540.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-11_t0009,audrey_scrap2_Polygon-11,scraps/audrey/scrap2_Polygon-11.png,41.6,436.8,145.6,540.8,41.6,540.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-4_t0000,audrey_scrap2_Polygon-4,scraps/audrey/scrap2_Polygon-4.png,20.8,20.8,124.8,20.8,124.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-4_t0001,audrey_scrap2_Polygon-4,scraps/audrey/scrap2_Polygon-4.png,20.8,20.8,124.8,124.8,20.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-4_t0002,audrey_scrap2_Polygon-4,scraps/audrey/scrap2_Polygon-4.png,124.8,20.8,228.8,20.8,228.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-4_t0003,audrey_scrap2_Polygon-4,scraps/audrey/scrap2_Polygon-4.png,124.8,20.8,228.8,124.8,124.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0000,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,20.8,104.0,20.8,104.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0001,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,20.8,104.0,124.8,0.0,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0002,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,124.8,104.0,124.8,104.0,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0003,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,124.8,104.0,228.8,0.0,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0004,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,228.8,104.0,228.8,104.0,332.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0005,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,228.8,104.0,332.8,0.0,332.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0006,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,332.8,104.0,332.8,104.0,436.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0007,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,332.8,104.0,436.8,0.0,436.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0008,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,436.8,104.0,436.8,104.0,540.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-12_t0009,audrey_scrap2_Polygon-12,scraps/audrey/scrap2_Polygon-12.png,0.0,436.8,104.0,540.8,0.0,540.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0000,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,20.8,20.8,124.8,20.8,124.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0001,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,20.8,20.8,124.8,124.8,20.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0002,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,20.8,124.8,124.8,124.8,124.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0003,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,20.8,124.8,124.8,228.8,20.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0004,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,124.8,20.8,228.8,20.8,228.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0005,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,124.8,20.8,228.8,124.8,124.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0006,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,124.8,124.8,228.8,124.8,228.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0007,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,124.8,124.8,228.8,228.8,124.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0008,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,228.8,20.8,332.8,20.8,332.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0009,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,228.8,20.8,332.8,124.8,228.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0010,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,228.8,124.8,332.8,124.8,332.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0011,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,228.8,124.8,332.8,228.8,228.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0012,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,332.8,20.8,436.8,20.8,436.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0013,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,332.8,20.8,436.8,124.8,332.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0014,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,332.8,124.8,436.8,124.8,436.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-15_t0015,audrey_scrap2_Polygon-15,scraps/audrey/scrap2_Polygon-15.png,332.8,124.8,436.8,228.8,332.8,228.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0000,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,20.8,41.6,124.8,41.6,124.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0001,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,20.8,41.6,124.8,145.6,20.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0002,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,124.8,41.6,228.8,41.6,228.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0003,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,124.8,41.6,228.8,145.6,124.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0004,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,228.8,41.6,332.8,41.6,332.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0005,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,228.8,41.6,332.8,145.6,228.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0006,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,332.8,41.6,436.8,41.6,436.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0007,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,332.8,41.6,436.8,145.6,332.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0008,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,436.8,41.6,540.8,41.6,540.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0009,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,436.8,41.6,540.8,145.6,436.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0010,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,540.8,41.6,644.8,41.6,644.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0011,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,540.8,41.6,644.8,145.6,540.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0012,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,644.8,41.6,748.8,41.6,748.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0013,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,644.8,41.6,748.8,145.6,644.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0014,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,748.8,41.6,852.8,41.6,852.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0015,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,748.8,41.6,852.8,145.6,748.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0016,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,852.8,41.6,956.8,41.6,956.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0017,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,852.8,41.6,956.8,145.6,852.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0018,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,956.8,41.6,1060.8,41.6,1060.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0019,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,956.8,41.6,1060.8,145.6,956.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0020,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1060.8,41.6,1164.8,41.6,1164.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0021,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1060.8,41.6,1164.8,145.6,1060.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0022,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1164.8,41.6,1268.8,41.6,1268.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0023,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1164.8,41.6,1268.8,145.6,1164.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0024,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1268.8,41.6,1372.8,41.6,1372.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0025,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1268.8,41.6,1372.8,145.6,1268.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0026,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1372.8,41.6,1476.8,41.6,1476.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0027,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1372.8,41.6,1476.8,145.6,1372.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0028,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1476.8,41.6,1580.8,41.6,1580.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0029,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1476.8,41.6,1580.8,145.6,1476.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0030,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1580.8,41.6,1684.8,41.6,1684.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0031,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1580.8,41.6,1684.8,145.6,1580.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0032,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1684.8,41.6,1788.8,41.6,1788.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0033,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1684.8,41.6,1788.8,145.6,1684.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0034,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1788.8,41.6,1892.8,41.6,1892.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0035,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1788.8,41.6,1892.8,145.6,1788.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0036,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1892.8,41.6,1996.8,41.6,1996.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0037,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1892.8,41.6,1996.8,145.6,1892.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0038,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1996.8,41.6,2100.8,41.6,2100.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0039,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,1996.8,41.6,2100.8,145.6,1996.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0040,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2100.8,41.6,2204.8,41.6,2204.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0041,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2100.8,41.6,2204.8,145.6,2100.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0042,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2204.8,41.6,2308.8,41.6,2308.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0043,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2204.8,41.6,2308.8,145.6,2204.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0044,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2308.8,41.6,2412.8,41.6,2412.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0045,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2308.8,41.6,2412.8,145.6,2308.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0046,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2412.8,41.6,2516.8,41.6,2516.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0047,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2412.8,41.6,2516.8,145.6,2412.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0048,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2516.8,41.6,2620.8,41.6,2620.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0049,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2516.8,41.6,2620.8,145.6,2516.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0050,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2620.8,41.6,2724.8,41.6,2724.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0051,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2620.8,41.6,2724.8,145.6,2620.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0052,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2724.8,41.6,2828.8,41.6,2828.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0053,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2724.8,41.6,2828.8,145.6,2724.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0054,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2828.8,41.6,2932.8,41.6,2932.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0055,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2828.8,41.6,2932.8,145.6,2828.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0056,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2932.8,41.6,3036.8,41.6,3036.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-8_t0057,audrey_scrap2_Polygon-8,scraps/audrey/scrap2_Polygon-8.png,2932.8,41.6,3036.8,145.6,2932.8,145.6,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-23_t0000,audrey_scrap2_Polygon-23,scraps/oren/scrap2_Polygon-23.png,124.8,20.8,124.8,124.8,20.8,124.8,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-23_t0001,audrey_scrap2_Polygon-23,scraps/oren/scrap2_Polygon-23.png,228.8,20.8,228.8,124.8,124.8,124.8,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-23_t0002,audrey_scrap2_Polygon-23,scraps/oren/scrap2_Polygon-23.png,124.8,20.8,228.8,20.8,124.8,124.8,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-13_t0000,audrey_scrap2_Polygon-13,scraps/oren/scrap2_Polygon-13.png,20.8,20.8,124.8,20.8,124.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-13_t0001,audrey_scrap2_Polygon-13,scraps/oren/scrap2_Polygon-13.png,20.8,20.8,124.8,124.8,20.8,124.8,1.0,main,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0000,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,41.6,124.8,145.6,20.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0001,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,20.8,41.6,124.8,41.6,20.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0002,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,145.6,124.8,249.6,20.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0003,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,20.8,145.6,124.8,145.6,20.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0004,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,249.6,124.8,353.6,20.8,353.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0005,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,20.8,249.6,124.8,249.6,20.8,353.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0006,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,353.6,124.8,457.6,20.8,457.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0007,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,20.8,353.6,124.8,353.6,20.8,457.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0008,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,41.6,228.8,145.6,124.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0009,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,41.6,228.8,41.6,124.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0010,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,145.6,228.8,249.6,124.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0011,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,145.6,228.8,145.6,124.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0012,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,249.6,228.8,353.6,124.8,353.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0013,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,249.6,228.8,249.6,124.8,353.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0014,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,124.8,353.6,228.8,353.6,124.8,457.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0015,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,332.8,41.6,332.8,145.6,228.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0016,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,41.6,332.8,41.6,228.8,145.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0017,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,332.8,145.6,332.8,249.6,228.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0018,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,145.6,332.8,145.6,228.8,249.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0019,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,228.8,249.6,332.8,249.6,228.8,353.6,1.0,anti,5408.00,0.5000,104.00,
audrey_scrap2_Polygon-27_t0020,audrey_scrap2_Polygon-27,scraps/oren/scrap2_Polygon-27.png,332.8,41.6,436.8,41.6,332.8,145.6,1.0,anti,5408.00,0.5000,104.00,
